* @ -
* - -;- - *;- - -;@ - -
G G G;* G G;G G *
G G .;G G .;G . o;. o <;G . x
G G .;G G .;G . x;. x .;G . x
G G .;G G .;G . x;. x <;G . <
o - o;. < o;< o -;o - o;. G -
o - -;. < o;< o -;o - -;. G -
o - -;< o -;o - -;- - -;G - -
o - -;o - -;- - -;- - -;- - -
x - -;. x x;x x -;x - -;G G -
x - -;x x -;x - -;- - -;G - -
x - -;x - -;- - -;- - -;- - -
- - x;G G -;G - -;- - x;G < -
- - x;G < -;< - -;- - x;. < -
- - x;. < -;< - -;- - x;. < -
- - x;. G -;G - -;- - x;G < -
- - x;G - -;- - -;- - x;< - -
- - x;< - -;- - -;- - x;< - -
- - x;- - -;- - -;- - x;- - -
o - x;. < o;< o -;o - x;. G -
o - x;< o -;o - x;- x G;G - x
o - x;o - x;- x G;x G *;- x G
o - x;o - x;- x G;x G x;- x G
o - x;o - x;- x G;x G G;- x G
x - o;. x x;x x -;x - o;G G -
G G <;G G <;G < o;< o -;G . G
G G <;G G <;G < -;< - -;G . <
> o -;> o -;o - G;- G *;x - G
> o -;> o -;o - G;- G .;x - G
- > -;. G -;G - >;- > -;G < -
- > -;x x -;x - >;- > -;G - -
o - >;. < o;< o -;o - >;. G -
o - >;< o -;o - >;- > x;G - o
> G G;. o >;o > G;> G G;G - G
> G G;x . >;. > G;> G G;x - G
- > o;. G -;G - >;- > o;G < -
- > o;x x -;x - >;- > o;G - -
- - >;G G -;G - -;- - >;G < -
- - >;G < -;< - -;- - >;. < -
- - >;. < -;< - -;- - >;. < -
- - >;. G -;G - -;- - >;G < -
- - >;G - -;- - -;- - >;< - -
- - >;< - -;- - -;- - >;< - -
- - >;- - -;- - -;- - >;- - -
< - o;G . <;. < -;< - o;x . <
< - o;x . <;. < -;< - o;< . <
< - o;< . <;. < -;< - o;< . <
< - o;> G <;G < -;< - o;G . <
> - -;< o >;o > -;> - -;G - >
> - o;< o >;o > -;> - o;G - >
- x -;- x -;x - G;- G *;x - G
- x -;- x -;x - x;- x G;x - x
- x -;- x -;x - G;- G .;x - G
< - x;> G <;G < -;< - x;G . x
< - x;G . <;. < -;< - x;x . x
< - x;x . <;. < -;< - x;< . x
< - x;< . <;. < -;< - x;< . x
< - >;> G <;G < -;< - >;G . <
< - >;G < -;< - >;- > x;. < o
< - >;G . <;. < -;< - >;x . <
< - >;. < -;< - >;- > x;. < o
< - >;x . <;. < -;< - >;< . <
< - >;< . <;. < -;< - >;< . <
> o >;> o >;o > -;> - G;x - x
> o >;> o >;o > -;> - x;x - >
> - >;< o >;o > -;> - >;G - >
> - >;x . >;. > -;> - >;x - >
> - >;. o >;o > -;> - >;G - >
o . o;G . o;. o .;o . o;. o .
o . o;. o .;o . o;. o >;o . G
o . o;o . o;. o >;o > -;. G -
o . o;. o .;o . o;. o <;o . x
o . o;o . o;. o <;o < .;. x .
. . o;. . o;. o >;o > -;. G -
. . o;. . o;. o <;o < .;. x .
> x -;- > x;> x -;x - G;o > -
> x -;> x -;x - G;- G *;> - G
> x -;- > x;> x -;x - x;o > -
> x -;> x -;x - x;- x G;> - x
> x -;> x -;x - G;- G .;> - G
x . .;G . x;. x .;x . .;. x .
x . .;x . x;. x .;x . .;. x .
x . .;o . x;. x .;x . .;. x .
x . .;< . x;. x .;x . .;. x .
x . o;* G x;G x .;x . o;G x .
x . o;G x .;x . o;. o >;x . G
x . o;x . o;. o >;o > -;. G -
x . o;G x .;x . o;. o <;x . x
x . o;x . o;. o <;o < .;. x .
x . o;x G x;G x .;x . o;G x .
x . o;G G x;G x .;x . o;G x .
. . x;. . x;. x x;x x -;. G G
. . x;. . x;. x <;x < .;. < o
. . x;. . x;. x .;x . >;. x x
. . x;. . x;. x .;x . <;. x <
o . <;G . o;. o .;o . <;. o <
o . <;. o .;o . <;. < o;o < .
o . <;o . <;. < o;< o >;< . G
o . <;o . <;. < o;< o <;< . x
o . <;. o .;o . <;. < .;o < .
o . <;o . <;. < .;< . G;< . >
o . <;o . <;. < .;< . >;< . >
< . o;G x <;x < .;< . o;. o .
< . o;x < .;< . o;. o >;o . G
< . o;< . o;. o >;o > -;. G -
. . <;. . <;. < o;< o >;< . G
. . <;. . <;. < o;< o <;< . x
. . <;. . <;. < .;< . G;< . >
. . <;. . <;. < .;< . >;< . >
. . >;. . >;. > -;> - G;> - x
. . >;. . >;. > G;> G <;> - G
o . >;. o .;o . >;. > G;o > -
o . >;. o .;o . >;. > -;o > -
o . >;o . >;. > -;> - G;> - x
o . >;o . >;. > G;> G <;> - G
a;x - >;- > x;> x G;- o -
v;G G -;G - o;- o -;G < o
v;G - o;- o -;o - G;< o -
v;- o -;o - G;- G *;o - G
v;. G -;G - o;- o -;G < o
v;- o -;o - G;- G .;o - G
. . G;. . G;. G -;G - >;> G <
- G G;. G -;G - G;- G G;G G G
- G G;x x -;x - G;- G G;G - G
- G G;G G -;G - G;- G G;G G G
- G G;o > -;> - G;- G G;- x G
- G G;. > -;> - G;- G G;- x G
- G G;< o -;o - G;- G G;G - G
- G G;- o -;o - G;- G G;o - G
- - o;G G -;G - -;- - o;G < -
- - o;G < -;< - -;- - o;. < -
- - o;G - -;- - -;- - o;< - -
- - o;. < -;< - -;- - o;. < -
- - o;< - -;- - -;- - o;< - -
- - o;. G -;G - -;- - o;G < -
- - o;- - -;- - -;- - o;- - -
G G .;G G .;G . G;. G -;G G G
G G .;G G .;G . x;. x x;G . G
G G .;G G .;G . G;. G G;G G G
G G .;G G .;G . <;. < o;G x .
G G .;G G .;G . <;. < -;G x .
G G .;G G .;G . o;. o >;G . G
G G .;G G .;G . o;. o .;G . o
G G .;G G .;G . o;. o <;G . x
G G .;G G .;G . x;. x .;G . x
G G .;G G .;G . x;. x <;G . <
o - o;. < o;< o -;o - o;. G -
o - o;< o -;o - o;- o -;G - o
o - o;o - o;- o -;o - G;- o -
o - -;. < o;< o -;o - -;. G -
o - -;< o -;o - -;- - -;G - -
o - -;o - -;- - -;- - -;- - -
x - -;. x x;x x -;x - -;G G -
x - -;x x -;x - -;- - -;G - -
x - -;x - -;- - -;- - -;- - -
- - x;G G -;G - -;- - x;G < -
- - x;G < -;< - -;- - x;. < -
- - x;. < -;< - -;- - x;. < -
- - x;. G -;G - -;- - x;G < -
- - x;G - -;- - -;- - x;< - -
- - x;< - -;- - -;- - x;< - -
- - x;- - -;- - -;- - x;- - -
o - x;. < o;< o -;o - x;. G -
o - x;< o -;o - x;- x G;G - x
o - x;o - x;- x G;x G *;- x G
o - x;o - x;- x G;x G x;- x G
o - x;o - x;- x G;x G G;- x G
x - o;. x x;x x -;x - o;G G -
x - o;x x -;x - o;- o -;G - o
x - o;x - o;- o -;o - G;- o -
G G <;G G <;G < o;< o -;G . G
G G <;G G <;G < -;< - -;G . <
> o -;> o -;o - G;- G *;x - G
> o -;> o -;o - G;- G .;x - G
- > -;. G -;G - >;- > -;G < -
- > -;x x -;x - >;- > -;G - -
o - >;. < o;< o -;o - >;. G -
o - >;< o -;o - >;- > x;G - o
o - >;o - >;- > x;> x G;- o -
> G G;. o >;o > G;> G G;G - G
> G G;x . >;. > G;> G G;x - G
- > o;. G -;G - >;- > o;G < -
- > o;x x -;x - >;- > o;G - -
- - >;G G -;G - -;- - >;G < -
- - >;G < -;< - -;- - >;. < -
- - >;. < -;< - -;- - >;. < -
- - >;. G -;G - -;- - >;G < -
- - >;G - -;- - -;- - >;< - -
- - >;< - -;- - -;- - >;< - -
- - >;- - -;- - -;- - >;- - -
< - o;G . <;. < -;< - o;x . <
< - o;x . <;. < -;< - o;< . <
< - o;< . <;. < -;< - o;< . <
< - o;> G <;G < -;< - o;G . <
< - o;G < -;< - o;- o -;. < o
< - o;. < -;< - o;- o -;. < o
> - -;< o >;o > -;> - -;G - >
> - o;< o >;o > -;> - o;G - >
- x -;- x -;x - G;- G *;x - G
- x -;- x -;x - x;- x G;x - x
- x -;- x -;x - G;- G .;x - G
< - x;> G <;G < -;< - x;G . x
< - x;G . <;. < -;< - x;x . x
< - x;x . <;. < -;< - x;< . x
< - x;< . <;. < -;< - x;< . x
< - >;> G <;G < -;< - >;G . <
< - >;G < -;< - >;- > x;. < o
< - >;G . <;. < -;< - >;x . <
< - >;. < -;< - >;- > x;. < o
< - >;x . <;. < -;< - >;< . <
< - >;< . <;. < -;< - >;< . <
> o >;> o >;o > -;> - G;x - x
> o >;> o >;o > -;> - x;x - >
> - >;< o >;o > -;> - >;G - >
> - >;x . >;. > -;> - >;x - >
> - >;. o >;o > -;> - >;G - >
o . o;G . o;. o .;o . o;. o .
o . o;. o .;o . o;. o >;o . G
o . o;o . o;. o >;o > -;. G -
o . o;. o .;o . o;. o <;o . x
o . o;o . o;. o <;o < .;. x .
. . o;. . o;. o >;o > -;. G -
. . o;. . o;. o <;o < .;. x .
> x -;- > x;> x -;x - G;o > -
> x -;> x -;x - G;- G *;> - G
> x -;- > x;> x -;x - x;o > -
> x -;> x -;x - x;- x G;> - x
> x -;> x -;x - G;- G .;> - G
x . .;G . x;. x .;x . .;. x .
x . .;x . x;. x .;x . .;. x .
x . .;o . x;. x .;x . .;. x .
x . .;< . x;. x .;x . .;. x .
x . o;* G x;G x .;x . o;G x .
x . o;G x .;x . o;. o >;x . G
x . o;x . o;. o >;o > -;. G -
x . o;G x .;x . o;. o <;x . x
x . o;x . o;. o <;o < .;. x .
x . o;x G x;G x .;x . o;G x .
x . o;G G x;G x .;x . o;G x .
. . x;. . x;. x x;x x -;. G G
. . x;. . x;. x <;x < .;. < o
. . x;. . x;. x .;x . >;. x x
. . x;. . x;. x .;x . <;. x <
o . <;G . o;. o .;o . <;. o <
o . <;. o .;o . <;. < o;o < .
o . <;o . <;. < o;< o >;< . G
o . <;o . <;. < o;< o <;< . x
o . <;. o .;o . <;. < .;o < .
o . <;o . <;. < .;< . G;< . >
o . <;o . <;. < .;< . >;< . >
< . o;G x <;x < .;< . o;. o .
< . o;x < .;< . o;. o >;o . G
< . o;< . o;. o >;o > -;. G -
. . <;. . <;. < o;< o >;< . G
. . <;. . <;. < o;< o <;< . x
. . <;. . <;. < .;< . G;< . >
. . <;. . <;. < .;< . >;< . >
. . >;. . >;. > -;> - G;> - x
. . >;. . >;. > G;> G <;> - G
o . >;. o .;o . >;. > G;o > -
o . >;. o .;o . >;. > -;o > -
o . >;o . >;. > -;> - G;> - x
o . >;o . >;. > G;> G <;> - G
a;o . G;. G G;G G -;> G G
v;. o >;o > G;> G G;G - G
v;x . >;. > G;> G G;x - G
. . G;. . G;. G G;G G -;> G G
. . G;. . G;. G -;G - >;> G <
- G G;. G -;G - G;- G G;G G G
- G G;x x -;x - G;- G G;G - G
- G G;G G -;G - G;- G G;G G G
- G G;o > -;> - G;- G G;- x G
- G G;. > -;> - G;- G G;- x G
- G G;< o -;o - G;- G G;G - G
- G G;- o -;o - G;- G G;o - G
- - o;G G -;G - -;- - o;G < -
- - o;G < -;< - -;- - o;. < -
- - o;G - -;- - -;- - o;< - -
- - o;. < -;< - -;- - o;. < -
- - o;< - -;- - -;- - o;< - -
- - o;. G -;G - -;- - o;G < -
- - o;- - -;- - -;- - o;- - -
G G .;G G .;G . G;. G -;G G G
G G .;G G .;G . x;. x x;G . G
G G .;G G .;G . G;. G G;G G G
G G .;G G .;G . <;. < o;G x .
G G .;G G .;G . <;. < -;G x .
G G .;G G .;G . o;. o >;G . G
G G .;G G .;G . o;. o .;G . o
G G .;G G .;G . o;. o <;G . x
G G .;G G .;G . x;. x .;G . x
G G .;G G .;G . x;. x <;G . <
o - o;. < o;< o -;o - o;. G -
o - o;< o -;o - o;- o -;G - o
o - o;o - o;- o -;o - G;- o -
o - -;. < o;< o -;o - -;. G -
o - -;< o -;o - -;- - -;G - -
o - -;o - -;- - -;- - -;- - -
x - -;. x x;x x -;x - -;G G -
x - -;x x -;x - -;- - -;G - -
x - -;x - -;- - -;- - -;- - -
- - x;G G -;G - -;- - x;G < -
- - x;G < -;< - -;- - x;. < -
- - x;. < -;< - -;- - x;. < -
- - x;. G -;G - -;- - x;G < -
- - x;G - -;- - -;- - x;< - -
- - x;< - -;- - -;- - x;< - -
- - x;- - -;- - -;- - x;- - -
o - x;. < o;< o -;o - x;. G -
o - x;< o -;o - x;- x G;G - x
o - x;o - x;- x G;x G *;- x G
o - x;o - x;- x G;x G x;- x G
o - x;o - x;- x G;x G G;- x G
x - o;. x x;x x -;x - o;G G -
x - o;x x -;x - o;- o -;G - o
x - o;x - o;- o -;o - G;- o -
G G <;G G <;G < o;< o -;G . G
G G <;G G <;G < -;< - -;G . <
> o -;> o -;o - G;- G *;x - G
> o -;> o -;o - G;- G .;x - G
- > -;. G -;G - >;- > -;G < -
- > -;x x -;x - >;- > -;G - -
o - >;. < o;< o -;o - >;. G -
o - >;< o -;o - >;- > x;G - o
o - >;o - >;- > x;> x G;- o -
- > o;. G -;G - >;- > o;G < -
- > o;x x -;x - >;- > o;G - -
- - >;G G -;G - -;- - >;G < -
- - >;G < -;< - -;- - >;. < -
- - >;. < -;< - -;- - >;. < -
- - >;. G -;G - -;- - >;G < -
- - >;G - -;- - -;- - >;< - -
- - >;< - -;- - -;- - >;< - -
- - >;- - -;- - -;- - >;- - -
< - o;G . <;. < -;< - o;x . <
< - o;x . <;. < -;< - o;< . <
< - o;< . <;. < -;< - o;< . <
< - o;> G <;G < -;< - o;G . <
< - o;G < -;< - o;- o -;. < o
< - o;. < -;< - o;- o -;. < o
> - -;< o >;o > -;> - -;G - >
> - o;< o >;o > -;> - o;G - >
- x -;- x -;x - G;- G *;x - G
- x -;- x -;x - x;- x G;x - x
- x -;- x -;x - G;- G .;x - G
< - x;> G <;G < -;< - x;G . x
< - x;G . <;. < -;< - x;x . x
< - x;x . <;. < -;< - x;< . x
< - x;< . <;. < -;< - x;< . x
< - >;> G <;G < -;< - >;G . <
< - >;G < -;< - >;- > x;. < o
< - >;G . <;. < -;< - >;x . <
< - >;. < -;< - >;- > x;. < o
< - >;x . <;. < -;< - >;< . <
< - >;< . <;. < -;< - >;< . <
> o >;> o >;o > -;> - G;x - x
> o >;> o >;o > -;> - x;x - >
> - >;< o >;o > -;> - >;G - >
> - >;x . >;. > -;> - >;x - >
> - >;. o >;o > -;> - >;G - >
o . o;G . o;. o .;o . o;. o .
o . o;. o .;o . o;. o >;o . G
o . o;o . o;. o >;o > -;. G -
o . o;. o .;o . o;. o <;o . x
o . o;o . o;. o <;o < .;. x .
. . o;. . o;. o >;o > -;. G -
. . o;. . o;. o <;o < .;. x .
> x -;- > x;> x -;x - G;o > -
> x -;> x -;x - G;- G *;> - G
> x -;- > x;> x -;x - x;o > -
> x -;> x -;x - x;- x G;> - x
> x -;> x -;x - G;- G .;> - G
x . .;G . x;. x .;x . .;. x .
x . .;x . x;. x .;x . .;. x .
x . .;o . x;. x .;x . .;. x .
x . .;< . x;. x .;x . .;. x .
x . o;* G x;G x .;x . o;G x .
x . o;G x .;x . o;. o >;x . G
x . o;x . o;. o >;o > -;. G -
x . o;G x .;x . o;. o <;x . x
x . o;x . o;. o <;o < .;. x .
x . o;x G x;G x .;x . o;G x .
x . o;G G x;G x .;x . o;G x .
. . x;. . x;. x x;x x -;. G G
. . x;. . x;. x <;x < .;. < o
. . x;. . x;. x .;x . >;. x x
. . x;. . x;. x .;x . <;. x <
o . <;G . o;. o .;o . <;. o <
o . <;. o .;o . <;. < o;o < .
o . <;o . <;. < o;< o >;< . G
o . <;o . <;. < o;< o <;< . x
o . <;. o .;o . <;. < .;o < .
o . <;o . <;. < .;< . G;< . >
o . <;o . <;. < .;< . >;< . >
< . o;G x <;x < .;< . o;. o .
< . o;x < .;< . o;. o >;o . G
< . o;< . o;. o >;o > -;. G -
. . <;. . <;. < o;< o >;< . G
. . <;. . <;. < o;< o <;< . x
. . <;. . <;. < .;< . G;< . >
. . <;. . <;. < .;< . >;< . >
. . >;. . >;. > G;> G G;> - G
. . >;. . >;. > -;> - G;> - x
. . >;. . >;. > G;> G <;> - G
o . >;. o .;o . >;. > G;o > -
o . >;o . >;. > G;> G G;> - G
o . >;. o .;o . >;. > -;o > -
o . >;o . >;. > -;> - G;> - x
o . >;o . >;. > G;> G <;> - G
a;. G G;G G -;G - o;G G <
v;G G <;G < o;< o -;G . G
v;. G G;G G -;G - -;G G <
v;G G <;G < -;< - -;G . <
. . G;. . G;. G G;G G -;> G G
. . G;. . G;. G -;G - >;> G <
- G G;. G -;G - G;- G G;G G G
- G G;x x -;x - G;- G G;G - G
- G G;G G -;G - G;- G G;G G G
- G G;o > -;> - G;- G G;- x G
- G G;. > -;> - G;- G G;- x G
- G G;< o -;o - G;- G G;G - G
- G G;- o -;o - G;- G G;o - G
- - o;G G -;G - -;- - o;G < -
- - o;G < -;< - -;- - o;. < -
- - o;G - -;- - -;- - o;< - -
- - o;. < -;< - -;- - o;. < -
- - o;< - -;- - -;- - o;< - -
- - o;. G -;G - -;- - o;G < -
- - o;- - -;- - -;- - o;- - -
G G .;G G .;G . G;. G -;G G G
G G .;G G .;G . x;. x x;G . G
G G .;G G .;G . G;. G G;G G G
G G .;G G .;G . <;. < o;G x .
G G .;G G .;G . <;. < -;G x .
G G .;G G .;G . o;. o >;G . G
G G .;G G .;G . o;. o .;G . o
G G .;G G .;G . o;. o <;G . x
G G .;G G .;G . x;. x .;G . x
G G .;G G .;G . x;. x <;G . <
o - o;. < o;< o -;o - o;. G -
o - o;< o -;o - o;- o -;G - o
o - o;o - o;- o -;o - G;- o -
o - -;. < o;< o -;o - -;. G -
o - -;< o -;o - -;- - -;G - -
o - -;o - -;- - -;- - -;- - -
x - -;. x x;x x -;x - -;G G -
x - -;x x -;x - -;- - -;G - -
x - -;x - -;- - -;- - -;- - -
- - x;G G -;G - -;- - x;G < -
- - x;G < -;< - -;- - x;. < -
- - x;. < -;< - -;- - x;. < -
- - x;. G -;G - -;- - x;G < -
- - x;G - -;- - -;- - x;< - -
- - x;< - -;- - -;- - x;< - -
- - x;- - -;- - -;- - x;- - -
o - x;. < o;< o -;o - x;. G -
o - x;< o -;o - x;- x G;G - x
o - x;o - x;- x G;x G *;- x G
o - x;o - x;- x G;x G x;- x G
o - x;o - x;- x G;x G G;- x G
x - o;. x x;x x -;x - o;G G -
x - o;x x -;x - o;- o -;G - o
x - o;x - o;- o -;o - G;- o -
> o -;> o -;o - G;- G *;x - G
> o -;> o -;o - G;- G .;x - G
- > -;. G -;G - >;- > -;G < -
- > -;x x -;x - >;- > -;G - -
o - >;. < o;< o -;o - >;. G -
o - >;< o -;o - >;- > x;G - o
o - >;o - >;- > x;> x G;- o -
- > o;. G -;G - >;- > o;G < -
- > o;x x -;x - >;- > o;G - -
- - >;G G -;G - -;- - >;G < -
- - >;G < -;< - -;- - >;. < -
- - >;. < -;< - -;- - >;. < -
- - >;. G -;G - -;- - >;G < -
- - >;G - -;- - -;- - >;< - -
- - >;< - -;- - -;- - >;< - -
- - >;- - -;- - -;- - >;- - -
< - o;G G <;G < -;< - o;G . <
< - o;G . <;. < -;< - o;x . <
< - o;x . <;. < -;< - o;< . <
< - o;< . <;. < -;< - o;< . <
< - o;> G <;G < -;< - o;G . <
< - o;G < -;< - o;- o -;. < o
< - o;. < -;< - o;- o -;. < o
> - -;< o >;o > -;> - -;G - >
> - o;< o >;o > -;> - o;G - >
- x -;- x -;x - G;- G *;x - G
- x -;- x -;x - x;- x G;x - x
- x -;- x -;x - G;- G .;x - G
< - x;> G <;G < -;< - x;G . x
< - x;G G <;G < -;< - x;G . x
< - x;G . <;. < -;< - x;x . x
< - x;x . <;. < -;< - x;< . x
< - x;< . <;. < -;< - x;< . x
< - >;> G <;G < -;< - >;G . <
< - >;G < -;< - >;- > x;. < o
< - >;G . <;. < -;< - >;x . <
< - >;. < -;< - >;- > x;. < o
< - >;x . <;. < -;< - >;< . <
< - >;< . <;. < -;< - >;< . <
> o >;> o >;o > -;> - G;x - x
> o >;> o >;o > -;> - x;x - >
> - >;< o >;o > -;> - >;G - >
> - >;x . >;. > -;> - >;x - >
> - >;. o >;o > -;> - >;G - >
o . o;G . o;. o .;o . o;. o .
o . o;. o .;o . o;. o >;o . G
o . o;o . o;. o >;o > -;. G -
o . o;. o .;o . o;. o <;o . x
o . o;o . o;. o <;o < .;. x .
. . o;. . o;. o >;o > -;. G -
. . o;. . o;. o <;o < .;. x .
> x -;- > x;> x -;x - G;o > -
> x -;> x -;x - G;- G *;> - G
> x -;- > x;> x -;x - x;o > -
> x -;> x -;x - x;- x G;> - x
> x -;> x -;x - G;- G .;> - G
x . .;G . x;. x .;x . .;. x .
x . .;x . x;. x .;x . .;. x .
x . .;o . x;. x .;x . .;. x .
x . .;< . x;. x .;x . .;. x .
x . o;* G x;G x .;x . o;G x .
x . o;G x .;x . o;. o >;x . G
x . o;x . o;. o >;o > -;. G -
x . o;G x .;x . o;. o <;x . x
x . o;x . o;. o <;o < .;. x .
x . o;x G x;G x .;x . o;G x .
x . o;G G x;G x .;x . o;G x .
. . x;. . x;. x x;x x -;. G G
. . x;. . x;. x <;x < .;. < o
. . x;. . x;. x .;x . >;. x x
. . x;. . x;. x .;x . <;. x <
o . <;G . o;. o .;o . <;. o <
o . <;. o .;o . <;. < o;o < .
o . <;o . <;. < o;< o >;< . G
o . <;o . <;. < o;< o <;< . x
o . <;. o .;o . <;. < .;o < .
o . <;o . <;. < .;< . G;< . >
o . <;o . <;. < .;< . >;< . >
< . o;G x <;x < .;< . o;. o .
< . o;x < .;< . o;. o >;o . G
< . o;< . o;. o >;o > -;. G -
. . <;. . <;. < o;< o >;< . G
. . <;. . <;. < o;< o <;< . x
. . <;. . <;. < .;< . G;< . >
. . <;. . <;. < .;< . >;< . >
. . >;. . >;. > G;> G G;> - G
. . >;. . >;. > -;> - G;> - x
. . >;. . >;. > G;> G <;> - G
o . >;. o .;o . >;. > G;o > -
o . >;o . >;. > G;> G G;> - G
o . >;. o .;o . >;. > -;o > -
o . >;o . >;. > -;> - G;> - x
o . >;o . >;. > G;> G <;> - G
a;o > G;> G G;G G <;- G G
v;. G -;G - G;- G G;G G G
v;. > G;> G G;G G <;- G G
v;x x -;x - G;- G G;G - G
v;G G -;G - G;- G G;G G G
v;o > -;> - G;- G G;- x G
v;. > -;> - G;- G G;- x G
v;> x G;x G G;G G x;- G G
v;< o -;o - G;- G G;G - G
v;- o -;o - G;- G G;o - G
. . G;. . G;. G G;G G -;> G G
. . G;. . G;. G -;G - >;> G <
- - o;G G -;G - -;- - o;G < -
- - o;G < -;< - -;- - o;. < -
- - o;G - -;- - -;- - o;< - -
- - o;. < -;< - -;- - o;. < -
- - o;< - -;- - -;- - o;< - -
- - o;. G -;G - -;- - o;G < -
- - o;- - -;- - -;- - o;- - -
G G .;G - G;- G G;G G .;G G G
G G .;- G G;G G .;G . G;G G G
G G .;G G .;G . G;. G -;G G G
G G .;x - G;- G G;G G .;- G G
G G .;G G .;G . x;. x x;G . G
G G .;G G .;G . G;. G G;G G G
G G .;> - G;- G G;G G .;x G G
G G .;- G G;G G .;G . <;G G x
G G .;G G .;G . <;. < o;G x .
G G .;G G .;G . <;. < -;G x .
G G .;o - G;- G G;G G .;- G G
G G .;G G .;G . o;. o >;G . G
G G .;G G .;G . o;. o .;G . o
G G .;G G .;G . o;. o <;G . x
G G .;G G .;G . x;. x .;G . x
G G .;G G .;G . x;. x <;G . <
o - o;. < o;< o -;o - o;. G -
o - o;< o -;o - o;- o -;G - o
o - o;o - o;- o -;o - G;- o -
o - -;. < o;< o -;o - -;. G -
o - -;< o -;o - -;- - -;G - -
o - -;o - -;- - -;- - -;- - -
x - -;. x x;x x -;x - -;G G -
x - -;x x -;x - -;- - -;G - -
x - -;x - -;- - -;- - -;- - -
- - x;G G -;G - -;- - x;G < -
- - x;G < -;< - -;- - x;. < -
- - x;. < -;< - -;- - x;. < -
- - x;. G -;G - -;- - x;G < -
- - x;G - -;- - -;- - x;< - -
- - x;< - -;- - -;- - x;< - -
- - x;- - -;- - -;- - x;- - -
o - x;. < o;< o -;o - x;. G -
o - x;< o -;o - x;- x G;G - x
o - x;o - x;- x G;x G *;- x G
o - x;o - x;- x G;x G x;- x G
o - x;o - x;- x G;x G G;- x G
x - o;. x x;x x -;x - o;G G -
x - o;x x -;x - o;- o -;G - o
x - o;x - o;- o -;o - G;- o -
> o -;> o -;o - G;- G *;x - G
> o -;> o -;o - G;- G .;x - G
> o -;> o -;o - G;- G G;x - G
- > -;. G -;G - >;- > -;G < -
- > -;x x -;x - >;- > -;G - -
o - >;. < o;< o -;o - >;. G -
o - >;< o -;o - >;- > x;G - o
o - >;o - >;- > x;> x G;- o -
- > o;. G -;G - >;- > o;G < -
- > o;x x -;x - >;- > o;G - -
- - >;G G -;G - -;- - >;G < -
- - >;G < -;< - -;- - >;. < -
- - >;. < -;< - -;- - >;. < -
- - >;. G -;G - -;- - >;G < -
- - >;G - -;- - -;- - >;< - -
- - >;< - -;- - -;- - >;< - -
- - >;- - -;- - -;- - >;- - -
< - o;G G <;G < -;< - o;G . <
< - o;G . <;. < -;< - o;x . <
< - o;x . <;. < -;< - o;< . <
< - o;< . <;. < -;< - o;< . <
< - o;> G <;G < -;< - o;G . <
< - o;G < -;< - o;- o -;. < o
< - o;. < -;< - o;- o -;. < o
> - -;< o >;o > -;> - -;G - >
> - o;< o >;o > -;> - o;G - >
- x -;- x -;x - G;- G *;x - G
- x -;- x -;x - x;- x G;x - x
- x -;- x -;x - G;- G .;x - G
- x -;- x -;x - G;- G G;x - G
< - x;> G <;G < -;< - x;G . x
< - x;G G <;G < -;< - x;G . x
< - x;G . <;. < -;< - x;x . x
< - x;x . <;. < -;< - x;< . x
< - x;< . <;. < -;< - x;< . x
< - >;> G <;G < -;< - >;G . <
< - >;G < -;< - >;- > x;. < o
< - >;G . <;. < -;< - >;x . <
< - >;. < -;< - >;- > x;. < o
< - >;x . <;. < -;< - >;< . <
< - >;< . <;. < -;< - >;< . <
> o >;> o >;o > -;> - G;x - x
> o >;> o >;o > -;> - x;x - >
> - >;< o >;o > -;> - >;G - >
> - >;x . >;. > -;> - >;x - >
> - >;. o >;o > -;> - >;G - >
o . o;G . o;. o .;o . o;. o .
o . o;. o .;o . o;. o >;o . G
o . o;o . o;. o >;o > -;. G -
o . o;. o .;o . o;. o <;o . x
o . o;o . o;. o <;o < .;. x .
. . o;. . o;. o >;o > -;. G -
. . o;. . o;. o <;o < .;. x .
> x -;- > x;> x -;x - G;o > -
> x -;> x -;x - G;- G *;> - G
> x -;- > x;> x -;x - x;o > -
> x -;> x -;x - x;- x G;> - x
> x -;> x -;x - G;- G .;> - G
> x -;> x -;x - G;- G G;> - G
x . .;G . x;. x .;x . .;. x .
x . .;x . x;. x .;x . .;. x .
x . .;o . x;. x .;x . .;. x .
x . .;< . x;. x .;x . .;. x .
x . o;* G x;G x .;x . o;G x .
x . o;G x .;x . o;. o >;x . G
x . o;x . o;. o >;o > -;. G -
x . o;G x .;x . o;. o <;x . x
x . o;x . o;. o <;o < .;. x .
x . o;x G x;G x .;x . o;G x .
x . o;G G x;G x .;x . o;G x .
. . x;. . x;. x x;x x -;. G G
. . x;. . x;. x <;x < .;. < o
. . x;. . x;. x .;x . >;. x x
. . x;. . x;. x .;x . <;. x <
o . <;G . o;. o .;o . <;. o <
o . <;. o .;o . <;. < o;o < .
o . <;o . <;. < o;< o >;< . G
o . <;o . <;. < o;< o <;< . x
o . <;. o .;o . <;. < .;o < .
o . <;o . <;. < .;< . G;< . >
o . <;o . <;. < .;< . >;< . >
< . o;G x <;x < .;< . o;. o .
< . o;x < .;< . o;. o >;o . G
< . o;< . o;. o >;o > -;. G -
. . <;. . <;. < o;< o >;< . G
. . <;. . <;. < o;< o <;< . x
. . <;. . <;. < .;< . G;< . >
